age,d13C,source,assigned.location,assigned.lat,assigned.lon,category,X,plng_PALEOMAP,plat_PALEOMAP,validtime_PALEOMAP,plng_MERDITH2021,plat_MERDITH2021,validtime_MERDITH2021,plng_CAO2024,plat_CAO2024,validtime_CAO2024,plng_TorsvikCocks2017,plat_TorsvikCocks2017,validtime_TorsvikCocks2017,MAT,GMST_Li22,GMST_PhanDA,GMST_PhanDA_hi,GMST_PhanDA_lo,temp_offset,temp_offset_PhanDA
11.4514,0.62,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5684618,19.63530779,FALSE,115.0961455,22.13045965,TRUE,115.0961455,22.13045965,TRUE,115.5936169,22.47460623,TRUE,23.90057754,15.59532991,22.44230402,24.09677169,20.48842556,8.305247627,1.458273513
11.4542,0.53,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5687037,19.63545301,FALSE,115.0961501,22.13097124,TRUE,115.0961501,22.13097124,TRUE,115.5934864,22.47523545,TRUE,23.90023778,15.59533468,22.44484482,24.09972979,20.49024368,8.304903105,1.455392968
11.457,0.49,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5689455,19.63559824,FALSE,115.0961547,22.13148283,TRUE,115.0961547,22.13148283,TRUE,115.5933559,22.47586467,TRUE,23.89989803,15.59533945,22.44738561,24.10268788,20.4920618,8.304558583,1.452512423
11.4597,0.6,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5691788,19.63573829,FALSE,115.0961591,22.13197615,TRUE,115.0961591,22.13197615,TRUE,115.59323,22.47647142,TRUE,23.89957041,15.59534405,22.44983566,24.10554033,20.49381499,8.304226365,1.449734755
11.4625,0.84,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5694206,19.63588354,FALSE,115.0961637,22.13248774,TRUE,115.0961637,22.13248774,TRUE,115.5930995,22.47710065,TRUE,23.89923066,15.59534882,22.45237645,24.10849842,20.49563311,8.303881843,1.44685421
11.4653,0.71,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5696625,19.63602881,FALSE,115.0961682,22.13299934,TRUE,115.0961682,22.13299934,TRUE,115.592969,22.47772987,TRUE,23.89889091,15.59535359,22.45491724,24.11145651,20.49745123,8.303537321,1.443973665
11.468,0.69,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5698957,19.63616889,FALSE,115.0961726,22.13349267,TRUE,115.0961726,22.13349267,TRUE,115.5928431,22.47833662,TRUE,23.89856329,15.59535819,22.45736729,24.11430896,20.49920442,8.303205104,1.441195997
11.4708,0.78,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5701375,19.63631417,FALSE,115.0961772,22.13400427,TRUE,115.0961772,22.13400427,TRUE,115.5927126,22.47896584,TRUE,23.89822354,15.59536296,22.45990809,24.11726705,20.50102254,8.302860582,1.438315452
11.4736,0.79,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5703794,19.63645946,FALSE,115.0961818,22.13451588,TRUE,115.0961818,22.13451588,TRUE,115.592582,22.47959506,TRUE,23.89788379,15.59536773,22.46244888,24.12022515,20.50284066,8.30251606,1.435434908
11.4763,0.77,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5706126,19.63659957,FALSE,115.0961862,22.13500922,TRUE,115.0961862,22.13500922,TRUE,115.5924561,22.4802018,TRUE,23.89755617,15.59537232,22.46489893,24.12307759,20.50459385,8.302183842,1.432657239
11.4791,0.56,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5708544,19.63674489,FALSE,115.0961907,22.13552084,TRUE,115.0961907,22.13552084,TRUE,115.5923256,22.48083102,TRUE,23.89721641,15.59537709,22.46743972,24.12603569,20.50641197,8.30183932,1.429776695
11.4819,0.41,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5710962,19.63689021,FALSE,115.0961953,22.13603245,TRUE,115.0961953,22.13603245,TRUE,115.592195,22.48146024,TRUE,23.89687666,15.59538186,22.46998051,24.12899378,20.50823009,8.301494798,1.42689615
11.4846,0.64,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5713294,19.63703035,FALSE,115.0961996,22.1365258,TRUE,115.0961996,22.1365258,TRUE,115.5920691,22.48206698,TRUE,23.89654904,15.59538646,22.47243056,24.13184623,20.50998328,8.30116258,1.424118482
11.4874,0.69,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5715712,19.63717569,FALSE,115.0962042,22.13703743,TRUE,115.0962042,22.13703743,TRUE,115.5919386,22.4826962,TRUE,23.89620929,15.59539123,22.47497135,24.13480432,20.5118014,8.300818058,1.421237937
11.4902,0.75,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5718131,19.63732104,FALSE,115.0962087,22.13754906,TRUE,115.0962087,22.13754906,TRUE,115.591808,22.48332541,TRUE,23.89586954,15.595396,22.47751215,24.13776241,20.51361952,8.300473536,1.418357392
11.4929,0.77,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5720462,19.63746121,FALSE,115.0962131,22.13804241,TRUE,115.0962131,22.13804241,TRUE,115.5916821,22.48393215,TRUE,23.89554192,15.5954006,22.4799622,24.14061486,20.5153727,8.300141319,1.415579724
11.4957,0.81,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.572288,19.63760658,FALSE,115.0962176,22.13855405,TRUE,115.0962176,22.13855405,TRUE,115.5915515,22.48456137,TRUE,23.89520217,15.59540537,22.48250299,24.14357295,20.51719082,8.299796797,1.412699179
11.4985,0.87,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5725299,19.63775197,FALSE,115.0962221,22.13906569,TRUE,115.0962221,22.13906569,TRUE,115.5914209,22.48519058,TRUE,23.89486241,15.59541014,22.48504378,24.14653104,20.51900894,8.299452275,1.409818634
11.5013,0.63,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5727717,19.63789736,FALSE,115.0962266,22.13957733,TRUE,115.0962266,22.13957733,TRUE,115.5912903,22.48581979,TRUE,23.89452266,15.59541491,22.48758457,24.14948914,20.52082707,8.299107753,1.406938089
11.504,0.62,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5730048,19.63803757,FALSE,115.0962309,22.1400707,TRUE,115.0962309,22.1400707,TRUE,115.5911644,22.48642653,TRUE,23.89419504,15.59541951,22.49003462,24.15234158,20.52258025,8.298775535,1.404160421
11.5068,0.72,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5732466,19.63818298,FALSE,115.0962354,22.14058235,TRUE,115.0962354,22.14058235,TRUE,115.5910338,22.48705574,TRUE,23.89385529,15.59542428,22.49257541,24.15529968,20.52439837,8.298431013,1.401279876
11.5096,0.77,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5734884,19.6383284,FALSE,115.0962399,22.141094,TRUE,115.0962399,22.141094,TRUE,115.5909032,22.48768495,TRUE,23.89351554,15.59542905,22.49511621,24.15825777,20.52621649,8.298086491,1.398399332
11.51,2.42,"Nathan, SA; Leckie, RM 2009",130-806,0.319,159.361,Planktonic foraminifera,,167.3565898,-3.659212194,FALSE,168.9325758,1.735922512,TRUE,168.9325758,1.735922512,TRUE,159.3900265,3.736554882,TRUE,29.18777681,15.59542973,22.49547918,24.15868036,20.52647622,13.59234709,6.692297637
11.5123,0.86,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5737216,19.63846864,FALSE,115.0962443,22.14158738,TRUE,115.0962443,22.14158738,TRUE,115.5907773,22.48829169,TRUE,23.89318792,15.59543365,22.49756626,24.16111022,20.52796968,8.297754273,1.395621663
11.5151,0.94,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5739633,19.63861408,FALSE,115.0962487,22.14209903,TRUE,115.0962487,22.14209903,TRUE,115.5906466,22.4889209,TRUE,23.89284817,15.59543842,22.50010705,24.16406831,20.5297878,8.297409751,1.392741119
11.5179,0.97,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5742051,19.63875954,FALSE,115.0962532,22.14261069,TRUE,115.0962532,22.14261069,TRUE,115.590516,22.48955011,TRUE,23.89250842,15.59544319,22.50264784,24.1670264,20.53160592,8.297065229,1.389860574
11.5206,0.75,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5744383,19.6388998,FALSE,115.0962575,22.14310408,TRUE,115.0962575,22.14310408,TRUE,115.5903901,22.49015684,TRUE,23.8921808,15.59544779,22.50509789,24.16987885,20.53335911,8.296733012,1.387082906
11.5234,0.85,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.57468,19.63904528,FALSE,115.096262,22.14361575,TRUE,115.096262,22.14361575,TRUE,115.5902594,22.49078605,TRUE,23.89184104,15.59545255,22.50763868,24.17283694,20.53517723,8.29638849,1.384202361
11.5262,0.84,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5749218,19.63919076,FALSE,115.0962665,22.14412742,TRUE,115.0962665,22.14412742,TRUE,115.5901288,22.49141525,TRUE,23.89150129,15.59545732,22.51017948,24.17579504,20.53699535,8.296043968,1.381321816
11.5289,0.81,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5751549,19.63933106,FALSE,115.0962708,22.14462082,TRUE,115.0962708,22.14462082,TRUE,115.5900028,22.49202199,TRUE,23.89117367,15.59546192,22.51262953,24.17864748,20.53874854,8.29571175,1.378544148
11.5317,0.79,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5753967,19.63947656,FALSE,115.0962752,22.1451325,TRUE,115.0962752,22.1451325,TRUE,115.5898722,22.49265119,TRUE,23.89083392,15.59546669,22.51517032,24.18160558,20.54056666,8.295367228,1.375663603
11.5345,0.85,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5756384,19.63962207,FALSE,115.0962797,22.14564418,TRUE,115.0962797,22.14564418,TRUE,115.5897416,22.49328039,TRUE,23.89049417,15.59547146,22.51771111,24.18456367,20.54238478,8.295022706,1.372783058
11.5372,0.79,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5758716,19.6397624,FALSE,115.096284,22.14613759,TRUE,115.096284,22.14613759,TRUE,115.5896156,22.49388713,TRUE,23.89016655,15.59547606,22.52016116,24.18741612,20.54413796,8.294690488,1.37000539
11.54,0.79,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5761133,19.63990793,FALSE,115.0962884,22.14664927,TRUE,115.0962884,22.14664927,TRUE,115.5894849,22.49451633,TRUE,23.8898268,15.59548083,22.52270195,24.19037421,20.54595609,8.294345966,1.367124845
11.54,2.2,"Kennett, James P 1986",90-590,-31.167,163.359,Planktonic foraminifera,,163.4403041,-37.727342,TRUE,165.3238156,-32.54288294,TRUE,165.3238156,-32.54288294,TRUE,162.7854238,-27.80064712,TRUE,21.93152461,15.59548083,22.52270195,24.19037421,20.54595609,6.336043781,-0.59117734
11.5428,0.6,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5763551,19.64005347,FALSE,115.0962928,22.14716096,TRUE,115.0962928,22.14716096,TRUE,115.5893543,22.49514553,TRUE,23.88948704,15.5954856,22.52524274,24.1933323,20.54777421,8.294001444,1.364244301
11.5455,0.71,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5765882,19.64019383,FALSE,115.0962971,22.14765438,TRUE,115.0962971,22.14765438,TRUE,115.5892283,22.49575226,TRUE,23.88915943,15.5954902,22.52769279,24.19618475,20.54952739,8.293669227,1.361466632
11.5483,0.84,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5768299,19.64033939,FALSE,115.0963015,22.14816608,TRUE,115.0963015,22.14816608,TRUE,115.5890976,22.49638146,TRUE,23.88881967,15.59549497,22.53023359,24.19914284,20.55134551,8.293324705,1.358586088
11.5511,0.77,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5770716,19.64048496,FALSE,115.0963059,22.14867778,TRUE,115.0963059,22.14867778,TRUE,115.5889669,22.49701066,TRUE,23.88847992,15.59549974,22.53277438,24.20210094,20.55316363,8.292980183,1.355705543
11.5539,0.93,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5773134,19.64063055,FALSE,115.0963103,22.14918948,TRUE,115.0963103,22.14918948,TRUE,115.5888363,22.49763986,TRUE,23.88814017,15.59550451,22.53531517,24.20505903,20.55498175,8.292635661,1.352824998
11.5566,0.61,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5775464,19.64077094,FALSE,115.0963146,22.14968291,TRUE,115.0963146,22.14968291,TRUE,115.5887102,22.49824658,TRUE,23.88781255,15.59550911,22.53776522,24.20791148,20.55673494,8.292303443,1.35004733
11.5594,0.82,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5777882,19.64091654,FALSE,115.096319,22.15019462,TRUE,115.096319,22.15019462,TRUE,115.5885795,22.49887578,TRUE,23.8874728,15.59551388,22.54030601,24.21086957,20.55855306,8.291958921,1.347166785
11.5622,0.7,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5780299,19.64106216,FALSE,115.0963234,22.15070633,TRUE,115.0963234,22.15070633,TRUE,115.5884489,22.49950498,TRUE,23.88713305,15.59551865,22.54284681,24.21382766,20.56037118,8.291614399,1.34428624
11.5649,0.76,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.578263,19.64120258,FALSE,115.0963276,22.15119977,TRUE,115.0963276,22.15119977,TRUE,115.5883228,22.5001117,TRUE,23.88680543,15.59552325,22.54529686,24.21668011,20.56212437,8.291282181,1.341508572
11.5677,0.84,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5785047,19.64134821,FALSE,115.096332,22.15171149,TRUE,115.096332,22.15171149,TRUE,115.5881921,22.5007409,TRUE,23.88646567,15.59552802,22.54783765,24.2196382,20.56394249,8.290937659,1.338628027
11.5705,1.02,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5787464,19.64149386,FALSE,115.0963364,22.15222321,TRUE,115.0963364,22.15222321,TRUE,115.5880614,22.50137009,TRUE,23.88612592,15.59553278,22.55037844,24.2225963,20.56576061,8.290593137,1.335747482
11.5732,0.93,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5789794,19.64163431,FALSE,115.0963406,22.15271666,TRUE,115.0963406,22.15271666,TRUE,115.5879354,22.50197681,TRUE,23.8857983,15.59553738,22.55282849,24.22544874,20.5675138,8.29026092,1.332969814
11.576,0.79,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5792211,19.64177997,FALSE,115.096345,22.15322839,TRUE,115.096345,22.15322839,TRUE,115.5878047,22.502606,TRUE,23.88545855,15.59554215,22.55536928,24.22840684,20.56933192,8.289916398,1.330089269
11.5788,0.67,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5794628,19.64192564,FALSE,115.0963494,22.15374012,TRUE,115.0963494,22.15374012,TRUE,115.587674,22.5032352,TRUE,23.8851188,15.59554692,22.55791007,24.23136493,20.57115004,8.289571876,1.327208725
11.58,2.49,"Nathan, SA; Leckie, RM 2009",130-806,0.319,159.361,Planktonic foraminifera,,167.3932575,-3.670895477,FALSE,168.9885833,1.733671247,TRUE,168.9885833,1.733671247,TRUE,159.3903695,3.75337327,TRUE,29.1882334,15.59554897,22.55899898,24.23263268,20.57192923,13.59268443,6.629234414
11.5816,0.8,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5797045,19.64207133,FALSE,115.0963537,22.15425186,TRUE,115.0963537,22.15425186,TRUE,115.5875432,22.50386439,TRUE,23.88477905,15.59555169,22.56045087,24.23432302,20.57296816,8.289227354,1.32432818
11.5845,0.75,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5799548,19.64222223,FALSE,115.0963582,22.15478187,TRUE,115.0963582,22.15478187,TRUE,115.5874078,22.50451605,TRUE,23.88442716,15.59555663,22.5630824,24.23738676,20.57485121,8.288870527,1.321344758
11.5873,0.75,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5801965,19.64236793,FALSE,115.0963626,22.15529362,TRUE,115.0963626,22.15529362,TRUE,115.5872771,22.50514524,TRUE,23.88408741,15.5955614,22.56562319,24.24034486,20.57666933,8.288526005,1.318464214
11.5901,0.93,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5804382,19.64251364,FALSE,115.0963669,22.15580536,TRUE,115.0963669,22.15580536,TRUE,115.5871464,22.50577443,TRUE,23.88374765,15.59556617,22.56816399,24.24330295,20.57848745,8.288181483,1.315583669
11.5929,1.09,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5806799,19.64265937,FALSE,115.0963713,22.15631711,TRUE,115.0963713,22.15631711,TRUE,115.5870156,22.50640362,TRUE,23.8834079,15.59557094,22.57070478,24.24626104,20.58030557,8.287836961,1.312703124
11.5957,0.94,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5809215,19.6428051,FALSE,115.0963756,22.15682886,TRUE,115.0963756,22.15682886,TRUE,115.5868849,22.50703281,TRUE,23.88306815,15.59557571,22.57324557,24.24921913,20.58212369,8.287492439,1.309822579
11.5985,0.79,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5811632,19.64295085,FALSE,115.0963799,22.15734062,TRUE,115.0963799,22.15734062,TRUE,115.5867541,22.50766199,TRUE,23.8827284,15.59558048,22.57578636,24.25217723,20.58394181,8.287147917,1.306942034
11.6014,1.02,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5814135,19.64310181,FALSE,115.0963844,22.15787065,TRUE,115.0963844,22.15787065,TRUE,115.5866187,22.50831365,TRUE,23.88237651,15.59558542,22.5784179,24.25524097,20.58582487,8.286791091,1.303958613
11.6042,1.03,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5816552,19.64324758,FALSE,115.0963887,22.15838242,TRUE,115.0963887,22.15838242,TRUE,115.5864879,22.50894284,TRUE,23.88203676,15.59559019,22.58095869,24.25819906,20.58764299,8.286446569,1.301078068
11.607,0.96,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5818968,19.64339335,FALSE,115.0963931,22.15889418,TRUE,115.0963931,22.15889418,TRUE,115.5863572,22.50957202,TRUE,23.88169701,15.59559496,22.58349948,24.26115715,20.58946111,8.286102047,1.298197523
11.6098,1,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5821385,19.64353914,FALSE,115.0963974,22.15940595,TRUE,115.0963974,22.15940595,TRUE,115.5862264,22.5102012,TRUE,23.88135725,15.59559973,22.58604027,24.26411525,20.59127923,8.285757525,1.295316979
11.6126,0.82,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5823801,19.64368494,FALSE,115.0964017,22.15991772,TRUE,115.0964017,22.15991772,TRUE,115.5860956,22.51083039,TRUE,23.8810175,15.5956045,22.58858107,24.26707334,20.59309735,8.285413003,1.292436434
11.6154,0.85,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5826218,19.64383074,FALSE,115.096406,22.1604295,TRUE,115.096406,22.1604295,TRUE,115.5859648,22.51145957,TRUE,23.88067775,15.59560927,22.59112186,24.27003143,20.59491547,8.285068481,1.289555889
11.6183,0.86,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.582872,19.64398177,FALSE,115.0964104,22.16095955,TRUE,115.0964104,22.16095955,TRUE,115.5858294,22.51211122,TRUE,23.88032586,15.59561421,22.59375339,24.27309517,20.59679852,8.284711655,1.286572468
11.6211,0.75,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5831137,19.64412759,FALSE,115.0964147,22.16147133,TRUE,115.0964147,22.16147133,TRUE,115.5856986,22.5127404,TRUE,23.87998611,15.59561898,22.59629419,24.27605327,20.59861664,8.284367133,1.283691923
11.6239,0.84,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5833553,19.64427343,FALSE,115.096419,22.16198312,TRUE,115.096419,22.16198312,TRUE,115.5855678,22.51336959,TRUE,23.87964636,15.59562375,22.59883498,24.27901136,20.60043476,8.28402261,1.280811378
11.6267,0.59,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5835969,19.64441928,FALSE,115.0964233,22.16249491,TRUE,115.0964233,22.16249491,TRUE,115.585437,22.51399877,TRUE,23.8793066,15.59562852,22.60137577,24.28196945,20.60225288,8.283678088,1.277930833
11.6295,0.77,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5838385,19.64456514,FALSE,115.0964276,22.1630067,TRUE,115.0964276,22.1630067,TRUE,115.5853062,22.51462794,TRUE,23.87896685,15.59563328,22.60391656,24.28492754,20.604071,8.283333566,1.275050288
11.63,2.07,"Nathan, SA; Leckie, RM 2009",130-806,0.319,159.361,Planktonic foraminifera,,167.4194484,-3.679244795,FALSE,169.0285859,1.732045924,TRUE,169.0285859,1.732045924,TRUE,159.3906154,3.765386385,TRUE,29.18855953,15.59563414,22.60437028,24.28545578,20.60439567,13.59292539,6.584189254
11.6323,0.6,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5840801,19.644711,FALSE,115.0964318,22.1635185,TRUE,115.0964318,22.1635185,TRUE,115.5851754,22.51525712,TRUE,23.8786271,15.59563805,22.60645736,24.28788564,20.60588912,8.282989044,1.272169744
11.6352,0.79,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5843304,19.64486209,FALSE,115.0964362,22.16404857,TRUE,115.0964362,22.16404857,TRUE,115.5850399,22.51590877,TRUE,23.87827521,15.59564299,22.60908889,24.29094938,20.60777218,8.282632218,1.269186322
11.638,0.68,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.584572,19.64500798,FALSE,115.0964405,22.16456037,TRUE,115.0964405,22.16456037,TRUE,115.5849091,22.51653795,TRUE,23.87793546,15.59564776,22.61162968,24.29390747,20.6095903,8.282287696,1.266305777
11.6408,0.7,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5848136,19.64515388,FALSE,115.0964447,22.16507218,TRUE,115.0964447,22.16507218,TRUE,115.5847783,22.51716712,TRUE,23.87759571,15.59565253,22.61417047,24.29686556,20.61140842,8.281943174,1.263425233
11.6436,0.59,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5850552,19.64529979,FALSE,115.096449,22.16558399,TRUE,115.096449,22.16558399,TRUE,115.5846475,22.5177963,TRUE,23.87725595,15.5956573,22.61671127,24.29982366,20.61322654,8.281598652,1.260544688
11.6464,0.51,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5852968,19.64544571,FALSE,115.0964532,22.1660958,TRUE,115.0964532,22.1660958,TRUE,115.5845166,22.51842547,TRUE,23.8769162,15.59566207,22.61925206,24.30278175,20.61504466,8.28125413,1.257664143
11.6492,0.62,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5855384,19.64559164,FALSE,115.0964575,22.16660761,TRUE,115.0964575,22.16660761,TRUE,115.5843858,22.51905465,TRUE,23.87657645,15.59566684,22.62179285,24.30573984,20.61686278,8.280909608,1.254783598
11.6521,0.59,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5857886,19.64574279,FALSE,115.0964619,22.16713771,TRUE,115.0964619,22.16713771,TRUE,115.5842503,22.51970629,TRUE,23.87622456,15.59567178,22.62442439,24.30880358,20.61874583,8.280552782,1.251800177
11.6549,0.6,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5860302,19.64588874,FALSE,115.0964661,22.16764953,TRUE,115.0964661,22.16764953,TRUE,115.5841194,22.52033546,TRUE,23.87588481,15.59567655,22.62696518,24.31176168,20.62056395,8.28020826,1.248919632
11.6575,0.41,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5862545,19.64602427,FALSE,115.09647,22.1681248,TRUE,115.09647,22.1681248,TRUE,115.5839979,22.5209197,TRUE,23.87556933,15.59568098,22.62932449,24.31450848,20.62225221,8.279888346,1.24624484
11.66,0.81,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5864702,19.6461546,FALSE,115.0964738,22.16858179,TRUE,115.0964738,22.16858179,TRUE,115.5838811,22.52148146,TRUE,23.87526598,15.59568524,22.63159305,24.31714963,20.62387553,8.279580737,1.243672925
11.66,1.85,"Kennett, James P 1986",90-590,-31.167,163.359,Planktonic foraminifera,,163.4388575,-37.7614572,TRUE,165.3334102,-32.58006761,TRUE,165.3334102,-32.58006761,TRUE,162.7798517,-27.77239247,TRUE,21.93219548,15.59568524,22.63159305,24.31714963,20.62387553,6.336510242,-0.69939757
11.6624,0.66,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5866773,19.64627973,FALSE,115.0964774,22.1690205,TRUE,115.0964774,22.1690205,TRUE,115.5837689,22.52202074,TRUE,23.87497476,15.59568933,22.63377087,24.31968514,20.62543392,8.279285433,1.241203887
11.6649,0.56,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.586893,19.64641007,FALSE,115.0964812,22.1694775,TRUE,115.0964812,22.1694775,TRUE,115.5836521,22.5225825,TRUE,23.87467141,15.59569359,22.63603944,24.32232629,20.62705724,8.278977824,1.238631972
11.6674,0.61,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5871087,19.64654042,FALSE,115.0964849,22.16993449,TRUE,115.0964849,22.16993449,TRUE,115.5835352,22.52314426,TRUE,23.87436806,15.59569784,22.638308,24.32496745,20.62868056,8.278670215,1.236060057
11.6699,0.47,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5873243,19.64667079,FALSE,115.0964887,22.17039149,TRUE,115.0964887,22.17039149,TRUE,115.5834184,22.52370602,TRUE,23.87406471,15.5957021,22.64057657,24.3276086,20.63030388,8.278362606,1.233488142
11.6724,0.59,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.58754,19.64680116,FALSE,115.0964924,22.17084849,TRUE,115.0964924,22.17084849,TRUE,115.5833015,22.52426778,TRUE,23.87376136,15.59570636,22.64284513,24.33024976,20.6319272,8.278054997,1.230916227
11.6749,0.55,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5877557,19.64693153,FALSE,115.0964961,22.1713055,TRUE,115.0964961,22.1713055,TRUE,115.5831847,22.52482953,TRUE,23.87345801,15.59571062,22.6451137,24.33289091,20.63355052,8.277747388,1.228344312
11.6773,0.62,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5879627,19.6470567,FALSE,115.0964997,22.17174423,TRUE,115.0964997,22.17174423,TRUE,115.5830725,22.52536882,TRUE,23.87316679,15.59571471,22.64729152,24.33542642,20.63510891,8.277452084,1.225875274
11.6798,0.62,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.5881784,19.6471871,FALSE,115.0965035,22.17220124,TRUE,115.0965035,22.17220124,TRUE,115.5829556,22.52593057,TRUE,23.87286344,15.59571897,22.64956008,24.33806758,20.63673223,8.277144475,1.223303359
