"age","d13C","source","assigned.location","assigned.lat","assigned.lon","category","X","plng_PALEOMAP","plat_PALEOMAP","validtime_PALEOMAP","plng_MERDITH2021","plat_MERDITH2021","validtime_MERDITH2021","plng_CAO2024","plat_CAO2024","validtime_CAO2024","plng_TorsvikCocks2017","plat_TorsvikCocks2017","validtime_TorsvikCocks2017"
6.923015,-0.2,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.441412030021,1.88086295546513,FALSE,-117.356319805353,3.65649661390958,TRUE,-117.356319805353,3.65649661390958,TRUE,-123.064976888103,3.82687907220145,TRUE
6.923941,0,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.440738643901,1.88064239888817,FALSE,-117.355541506186,3.65644732714906,TRUE,-117.355541506186,3.65644732714906,TRUE,-123.064957500582,3.82687828794921,TRUE
6.925176,-0.19,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.439840551901,1.88034825102916,FALSE,-117.354503496016,3.65638158270285,TRUE,-117.354503496016,3.65638158270285,TRUE,-123.064931643581,3.82687724184462,TRUE
6.926103,-0.1,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.439166436419,1.88012746673756,FALSE,-117.353724359682,3.65633222616405,TRUE,-117.353724359682,3.65633222616405,TRUE,-123.064912235132,3.82687645651628,TRUE
6.927029,-0.31,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.438493047214,1.87990692509872,FALSE,-117.352946065266,3.65628291578098,TRUE,-117.352946065266,3.65628291578098,TRUE,-123.064892847625,3.82687567193698,TRUE
6.927956,-0.18,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.437818929879,1.87968614978086,FALSE,-117.352166931786,3.65623354505171,TRUE,-117.352166931786,3.65623354505171,TRUE,-123.064873439184,3.82687488641218,TRUE
6.929191,-0.26,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.436920832529,1.87939202782612,FALSE,-117.351128929854,3.65616775964222,TRUE,-117.351128929854,3.65616775964222,TRUE,-123.064847582206,3.82687383974046,TRUE
6.93,1.55,"Grant, K.M. & Dickens, G.R. 2002","DSDP Site 90-590",-31.167,163.359,"Planktonic foraminifera","",163.389281348385,-35.4803197884883,TRUE,164.552691034979,-31.8856204244052,TRUE,164.552691034979,-31.8856204244052,TRUE,163.003540832442,-29.0861454085088,TRUE
6.930118,-0.25,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.436246713032,1.8791712629788,FALSE,-117.350349799704,3.65611837235592,TRUE,-117.350349799704,3.65611837235592,TRUE,-123.064828173775,3.82687305398643,TRUE
6.931353,-0.31,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.435348612801,1.87887715497372,FALSE,-117.349311802209,3.65605256488814,TRUE,-117.349311802209,3.65605256488814,TRUE,-123.06480231681,3.82687200700932,TRUE
6.932279,-0.17,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.43467521835,1.87865663873338,FALSE,-117.348533515872,3.65600321434277,TRUE,-117.348533515872,3.65600321434277,TRUE,-123.064782929325,3.82687122187399,TRUE
6.934441,-0.4,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.433102991418,1.87814180076206,FALSE,-117.346716399323,3.65588796443335,TRUE,-117.346716399323,3.65588796443335,TRUE,-123.06473766396,3.82686938837925,TRUE
6.935368,-0.38,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.432428866669,1.877921061342,FALSE,-117.345937277262,3.6558385369407,TRUE,-117.345937277262,3.6558385369407,TRUE,-123.064718255551,3.82686860206859,TRUE
6.936294,-0.32,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.431755468206,1.87770056452698,FALSE,-117.345158997104,3.65578915567996,TRUE,-117.345158997104,3.65578915567996,TRUE,-123.064698868084,3.82686781650802,TRUE
6.937529,-0.27,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.430857359745,1.87740649637352,FALSE,-117.344121012287,3.65572328519868,TRUE,-117.344121012287,3.65572328519868,TRUE,-123.064673011154,3.82686676865854,TRUE
6.938147,-0.3,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.43040794129,1.87725934623265,FALSE,-117.343601600593,3.65569031855939,TRUE,-117.343601600593,3.65569031855939,TRUE,-123.064660072224,3.82686624424408,TRUE
6.939074,-0.26,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.429733812834,1.87703862476315,FALSE,-117.342822484243,3.65564086268419,TRUE,-117.342822484243,3.65564086268419,TRUE,-123.064640663831,3.82686545754048,TRUE
6.94,-0.22,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.429060410668,1.87681814587962,FALSE,-117.342044209791,3.65559145307137,TRUE,-117.342044209791,3.65559145307137,TRUE,-123.06462127638,3.82686467158741,TRUE
6.940618,-0.04,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.428610990565,1.87667100371817,FALSE,-117.341524800636,3.65555847381575,TRUE,-117.341524800636,3.65555847381575,TRUE,-123.064608337456,3.82686414699829,TRUE
6.941544,-0.21,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.427937586856,1.87645053230562,FALSE,-117.340746528561,3.65550905239067,TRUE,-117.340746528561,3.65550905239067,TRUE,-123.064588950011,3.82686336088169,TRUE
6.942471,-0.16,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.427263455003,1.87622982729098,FALSE,-117.339967417447,3.65545957049889,TRUE,-117.339967417447,3.65545957049889,TRUE,-123.064569541634,3.82686257381793,TRUE
6.943706,-0.16,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.426365338309,1.87593579899973,FALSE,-117.338929445314,3.65539363699179,TRUE,-117.338929445314,3.65539363699179,TRUE,-123.06454368474,3.82686152509593,TRUE
6.944632,-0.11,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.425691931515,1.87571534252971,FALSE,-117.338151177994,3.65534419194189,TRUE,-117.338151177994,3.65534419194189,TRUE,-123.064524297308,3.82686073865228,TRUE
6.945559,-0.05,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.425017796572,1.87549465247398,FALSE,-117.337372071641,3.65529468639967,TRUE,-117.337372071641,3.65529468639967,TRUE,-123.064504888944,3.82685995126111,TRUE
6.946794,-0.34,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.424119675763,1.87520064411216,FALSE,-117.33633410585,3.65522872138396,TRUE,-117.33633410585,3.65522872138396,TRUE,-123.064479032068,3.82685890210292,TRUE
6.947721,-0.18,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.423445538657,1.87497996453006,FALSE,-117.335555002831,3.65517919928311,TRUE,-117.335555002831,3.65517919928311,TRUE,-123.064459623713,3.82685811448252,TRUE
6.948647,-0.35,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.42277212785,1.8747595274894,FALSE,-117.334776741694,3.65512972351576,TRUE,-117.334776741694,3.65512972351576,TRUE,-123.064440236299,3.82685732761364,TRUE
6.949882,-0.26,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.421874002926,1.87446553905804,FALSE,-117.333738782247,3.65506372699091,TRUE,-117.333738782247,3.65506372699091,TRUE,-123.064414379441,3.82685627801926,TRUE
6.9505,0,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.421424576232,1.87431842881112,FALSE,-117.33321938325,3.65503069727848,TRUE,-117.33321938325,3.65503069727848,TRUE,-123.064401440546,3.82685575273165,TRUE
6.951426,-0.14,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.420751162648,1.87409800521934,FALSE,-117.332441126395,3.65498120024952,TRUE,-117.332441126395,3.65498120024952,TRUE,-123.064382053144,3.82685496556845,TRUE
6.952971,-0.13,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.419627592567,1.87373024581202,FALSE,-117.331142634061,3.65489860034222,TRUE,-117.331142634061,3.65489860034222,TRUE,-123.064349705922,3.82685365199467,TRUE
6.953897,-0.17,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.418954176513,1.8735098341791,FALSE,-117.330364381013,3.65484908440782,TRUE,-117.330364381013,3.65484908440782,TRUE,-123.064330318531,3.82685286456975,TRUE
6.954824,0.01,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.418280032301,1.87328918900958,FALSE,-117.329585288948,3.65479950790418,TRUE,-117.329585288948,3.65479950790418,TRUE,-123.064310910207,3.82685207619626,TRUE
6.956059,-0.1,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.417381899143,1.87299524044871,FALSE,-117.328547342193,3.65473344834925,TRUE,-117.328547342193,3.65473344834925,TRUE,-123.064285053384,3.82685102572937,TRUE
6.957912,0.02,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.416034332702,1.87255421355392,FALSE,-117.326990006602,3.65463430863275,TRUE,-117.326990006602,3.65463430863275,TRUE,-123.064246257696,3.8268494492765,TRUE
6.959147,-0.15,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.415136195428,1.87226028492662,FALSE,-117.325952066194,3.65456821756709,TRUE,-117.325952066194,3.65456821756709,TRUE,-123.064220400891,3.82684839837342,TRUE
6.960074,-0.34,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.414462045964,1.87203966519493,FALSE,-117.325172982228,3.65451860085167,TRUE,-117.325172982228,3.65451860085167,TRUE,-123.06420099259,3.8268476094433,TRUE
6.961,-0.15,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.413788622811,1.87181928794103,FALSE,-117.324394740126,3.65446903057133,TRUE,-117.324394740126,3.65446903057133,TRUE,-123.06418160523,3.82684682126611,TRUE
6.96225,-0.28,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.412879572811,1.87152180955613,FALSE,-117.323344199595,3.65440210480871,TRUE,-117.323344199595,3.65440210480871,TRUE,-123.064155434393,3.82684575715647,TRUE
6.963188,-0.31,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.412197420583,1.87129858714022,FALSE,-117.32255587569,3.65435187523741,TRUE,-117.32255587569,3.65435187523741,TRUE,-123.064135795802,3.82684495853122,TRUE
6.964125,-0.04,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.411515994648,1.87107560729325,FALSE,-117.321768393677,3.65430169195736,TRUE,-117.321768393677,3.65430169195736,TRUE,-123.064116178152,3.82684416065692,TRUE
6.965375,-0.48,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.410606940432,1.87077814932789,FALSE,-117.320717859649,3.65423473391805,TRUE,-117.320717859649,3.65423473391805,TRUE,-123.064090007333,3.82684309610051,TRUE
6.966312,-0.22,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.409925512285,1.8705551801933,FALSE,-117.319930381048,3.65418453370551,TRUE,-117.319930381048,3.65418453370551,TRUE,-123.064070389693,3.82684229799183,TRUE
6.96725,-0.23,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.409243355945,1.87033197769513,FALSE,-117.319142063486,3.65413427265125,TRUE,-117.319142063486,3.65413427265125,TRUE,-123.06405075112,3.8268414989308,TRUE
6.9685,-0.31,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.408334297512,1.8700345401504,FALSE,-117.318091535962,3.6540672823347,TRUE,-117.318091535962,3.6540672823347,TRUE,-123.06402458032,3.82684043392761,TRUE
6.969437,-0.27,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.407652866204,1.86981158632338,FALSE,-117.317304062237,3.654017057927,TRUE,-117.317304062237,3.654017057927,TRUE,-123.064004962693,3.82683963548403,TRUE
6.97,2.11,"Kennett, James P 1986","90-590B-31-1,35-38",-31.167,163.359,"Planktonic foraminifera","",163.390098180116,-35.505145505343,TRUE,164.560855505528,-31.8872573288632,TRUE,164.560855505528,-31.8872573288632,TRUE,163.001595623419,-29.0741239083363,TRUE
6.971625,-0.22,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.40606164405,1.86929098202632,FALSE,-117.315465228538,3.65389975005728,TRUE,-117.315465228538,3.65389975005728,TRUE,-123.063959153352,3.82683777063778,TRUE
6.972563,-0.18,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.40537948233,1.86906780558216,FALSE,-117.314676919275,3.65384944782301,TRUE,-117.314676919275,3.65384944782301,TRUE,-123.063939514802,3.82683697100677,TRUE
6.9735,0.02,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.404698046913,1.86884487165864,FALSE,-117.31388945189,3.65379919195711,TRUE,-117.31388945189,3.65379919195711,TRUE,-123.063919897193,3.82683617212776,TRUE
6.974437,-0.31,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.404016610549,1.86862194232541,FALSE,-117.313101985968,3.65374892883628,TRUE,-117.313101985968,3.65374892883628,TRUE,-123.063900279589,3.82683537314834,TRUE
6.976,-0.05,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.402879911494,1.86825008642747,FALSE,-117.311788425469,3.65366506930025,TRUE,-117.311788425469,3.65366506930025,TRUE,-123.063867555674,3.82683404015558,TRUE
6.976938,0.14,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.402197745344,1.86802693143926,FALSE,-117.311000123042,3.65361473315533,TRUE,-117.311000123042,3.65361473315533,TRUE,-123.063847917144,3.8268332400552,TRUE
6.977875,0,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.401516305502,1.86780401894916,FALSE,-117.310212662486,3.65356444341475,TRUE,-117.310212662486,3.65356444341475,TRUE,-123.063828299554,3.82683244070734,TRUE
6.978813,0.23,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.400834137453,1.86758087315685,FALSE,-117.30942436299,3.65351409273645,TRUE,-117.30942436299,3.65351409273645,TRUE,-123.063808661032,3.8268316404058,TRUE
6.97975,0.15,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.400152695714,1.86735796985298,FALSE,-117.308636905361,3.65346378847791,TRUE,-117.308636905361,3.65346378847791,TRUE,-123.063789043451,3.82683084085699,TRUE
6.98,1.82,"Nathan, SA; Leckie, RM 2009","130-806B-24H-3,24-26",0.319,159.361,"Planktonic foraminifera","",164.262294882404,-2.39849288221226,FALSE,165.191554851184,1.43915937902084,TRUE,165.191554851184,1.43915937902084,TRUE,159.372513179083,2.45124676673617,TRUE
6.981,0.25,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.399243620414,1.86706061400144,FALSE,-117.307586403865,3.6533966690469,TRUE,-117.307586403865,3.6533966690469,TRUE,-123.063762872724,3.82682977406672,TRUE
6.9828,0.33,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.397934549018,1.86663243592877,FALSE,-117.306073686285,3.65329999438254,TRUE,-117.306073686285,3.65329999438254,TRUE,-123.063725186891,3.82682823757476,TRUE
6.9846,0.33,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.396625474124,1.86620427479848,FALSE,-117.304560974105,3.65320329294375,TRUE,-117.304560974105,3.65320329294375,TRUE,-123.063687501073,3.82682670071223,TRUE
6.987,0.17,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.394880035491,1.86563341964709,FALSE,-117.302544032931,3.65307431604244,TRUE,-117.302544032931,3.65307431604244,TRUE,-123.063637253339,3.82682465098575,TRUE
6.9888,0.26,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.393570952435,1.86520529805099,FALSE,-117.301031333352,3.65297755212894,TRUE,-117.301031333352,3.65297755212894,TRUE,-123.063599567557,3.82682311325855,TRUE
6.9906,0.14,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.392261865881,1.86477719339895,FALSE,-117.299518639174,3.65288076144012,TRUE,-117.299518639174,3.65288076144012,TRUE,-123.06356188179,3.82682157516079,TRUE
6.9918,0.27,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.391389139568,1.86449179971123,FALSE,-117.29851017939,3.65281621943894,TRUE,-117.29851017939,3.65281621943894,TRUE,-123.063536757953,3.82682054955641,TRUE
6.9936,0.17,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.390080047184,1.86406372330045,FALSE,-117.296997494215,3.65271938412402,TRUE,-117.296997494215,3.65271938412402,TRUE,-123.063499072212,3.82681901084103,TRUE
6.9954,-0.2,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.388770951301,1.86363566383512,FALSE,-117.295484814443,3.6526225220331,TRUE,-117.295484814443,3.6526225220331,TRUE,-123.063461386485,3.82681747175509,TRUE
6.9978,-0.26,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.387025484682,1.8630649442418,FALSE,-117.293467916485,3.6524933309265,TRUE,-117.293467916485,3.6524933309265,TRUE,-123.063411138874,3.82681541906405,TRUE
6.9996,0.16,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.385716380636,1.86263692431782,FALSE,-117.291955249322,3.65239640635719,TRUE,-117.291955249322,3.65239640635719,TRUE,-123.063373453183,3.82681387911344,TRUE
7.0014,0.07,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.384407273092,1.86220892134099,FALSE,-117.290442587562,3.652299455011,TRUE,-117.290442587562,3.652299455011,TRUE,-123.063335767507,3.82681233879226,TRUE
7.0038,0.11,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.382661790924,1.86163827706832,FALSE,-117.288425713625,3.65217014489605,TRUE,-117.288425713625,3.65217014489605,TRUE,-123.063285519964,3.82681028445425,TRUE
7.0056,0.12,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.381352675216,1.86121031363682,FALSE,-117.286913064478,3.65207313106945,TRUE,-117.286913064478,3.65207313106945,TRUE,-123.063247834324,3.82680874326841,TRUE
7.0074,0.03,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.380043556009,1.86078236715417,FALSE,-117.285400420737,3.6519760904651,TRUE,-117.285400420737,3.6519760904651,TRUE,-123.063210148699,3.826807201712,TRUE
7.0098,0.12,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.378298058291,1.86021179820975,FALSE,-117.283383570827,3.65184666133789,TRUE,-117.283383570827,3.65184666133789,TRUE,-123.063159901224,3.82680514572703,TRUE
7.0116,-0.05,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.37698893092,1.85978389127641,FALSE,-117.281870939702,3.65174955825109,TRUE,-117.281870939702,3.65174955825109,TRUE,-123.063122215635,3.82680360330596,TRUE
7.0134,-0.12,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.37567980005,1.85935600129364,FALSE,-117.280358313986,3.65165242838568,TRUE,-117.280358313986,3.65165242838568,TRUE,-123.063084530061,3.82680206051433,TRUE
7.0152,-0.08,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.374370665681,1.85892812826194,FALSE,-117.278845693678,3.65155527174137,TRUE,-117.278845693678,3.65155527174137,TRUE,-123.063046844503,3.82680051735213,TRUE
7.017,-0.4,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.373061527813,1.85850027218182,FALSE,-117.277333078779,3.65145808831791,TRUE,-117.277333078779,3.65145808831791,TRUE,-123.06300915896,3.82679897381936,TRUE
7.0188,-0.12,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.371752386446,1.85807243305379,FALSE,-117.27582046929,3.65136087811505,TRUE,-117.27582046929,3.65136087811505,TRUE,-123.062971473432,3.82679742991602,TRUE
7.02,1.89,"Nathan, SA; Leckie, RM 2009","130-806B-24H-4,24-26",0.319,159.361,"Planktonic foraminifera","",164.291457052647,-2.41134954284917,FALSE,165.224806907649,1.44564364269365,TRUE,165.224806907649,1.44564364269365,TRUE,159.372630319294,2.4634655985823,TRUE
7.0206,-0.05,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.370443241579,1.85764461087838,FALSE,-117.27430786521,3.65126364113252,TRUE,-117.27430786521,3.65126364113252,TRUE,-123.06293378792,3.82679588564212,TRUE
7.0224,0.14,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.369134093213,1.85721680565608,FALSE,-117.272795266541,3.65116637737004,TRUE,-117.272795266541,3.65116637737004,TRUE,-123.062896102423,3.82679434099765,TRUE
7.0242,-0.16,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.367824941348,1.85678901738741,FALSE,-117.271282673283,3.65106908682739,TRUE,-117.271282673283,3.65106908682739,TRUE,-123.062858416941,3.82679279598261,TRUE
7.026,0.1,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.366515785983,1.85636124607289,FALSE,-117.269770085437,3.65097176950428,TRUE,-117.269770085437,3.65097176950428,TRUE,-123.062820731475,3.826791250597,TRUE
7.0278,0.14,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.365206627119,1.85593349171302,FALSE,-117.268257503003,3.65087442540046,TRUE,-117.268257503003,3.65087442540046,TRUE,-123.062783046024,3.82678970484083,TRUE
7.0296,0.03,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.363897464755,1.85550575430831,FALSE,-117.266744925981,3.65077705451566,TRUE,-117.266744925981,3.65077705451566,TRUE,-123.062745360588,3.82678815871409,TRUE
7.032,-0.01,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.362151909492,1.85493546414428,FALSE,-117.264728165039,3.65064718500951,TRUE,-117.264728165039,3.65064718500951,TRUE,-123.062695113365,3.82678609663534,TRUE
7.0338,0.14,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.360842738962,1.85450776630361,FALSE,-117.263215600649,3.65054975163476,TRUE,-117.263215600649,3.65054975163476,TRUE,-123.062657427965,3.82678454964395,TRUE
7.035,0.11,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.359969956665,1.85422264383029,FALSE,-117.262207227397,3.65048478117281,TRUE,-117.262207227397,3.65048478117281,TRUE,-123.062632304373,3.82678351811048,TRUE
7.03668,0.1,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.358748058835,1.85382348502906,FALSE,-117.260795508887,3.65039380252882,TRUE,-117.260795508887,3.65039380252882,TRUE,-123.062597131357,3.82678207368695,TRUE
7.03794,0.19,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.357831633461,1.85352412562225,FALSE,-117.2597367231,3.65032555323531,TRUE,-117.2597367231,3.65032555323531,TRUE,-123.062570751603,3.82678099015745,TRUE
7.0392,0.04,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.356915206373,1.85322477452489,FALSE,-117.258677939966,3.6502572908184,TRUE,-117.258677939966,3.6502572908184,TRUE,-123.062544371857,3.82677990644638,TRUE
7.04088,0.24,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.355693300921,1.85282565265452,FALSE,-117.25726623325,3.65016625384821,TRUE,-117.25726623325,3.65016625384821,TRUE,-123.062509198874,3.82677846121582,TRUE
7.04214,-0.08,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.354776869831,1.85252632094654,FALSE,-117.256207456309,3.65009796080969,TRUE,-117.256207456309,3.65009796080969,TRUE,-123.062482819146,3.82677737708107,TRUE
7.0434,-0.43,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.353860437026,1.8522269975486,FALSE,-117.255148682023,3.65002965464749,TRUE,-117.255148682023,3.65002965464749,TRUE,-123.062456439425,3.82677629276475,TRUE
7.04466,0.04,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.352944002506,1.85192768246085,FALSE,-117.25408991039,3.6499613353615,TRUE,-117.25408991039,3.6499613353615,TRUE,-123.062430059711,3.82677520826684,TRUE
7.04634,-0.21,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.351722087144,1.85152860860448,FALSE,-117.25267821901,3.64987022256526,TRUE,-117.25267821901,3.64987022256526,TRUE,-123.062394886772,3.82677376198718,TRUE
7.0476,-0.14,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.350805648622,1.8512293129079,FALSE,-117.251619453572,3.64980187265675,TRUE,-117.251619453572,3.64980187265675,TRUE,-123.062368507076,3.82677267706559,TRUE
7.04886,0.1,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.349889208384,1.8509300255221,FALSE,-117.250560690789,3.64973350962417,TRUE,-117.250560690789,3.64973350962417,TRUE,-123.062342127388,3.82677159196243,TRUE
7.05012,0.17,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.348972766432,1.85063074644726,FALSE,-117.249501930661,3.64966513346742,TRUE,-117.249501930661,3.64966513346742,TRUE,-123.062315747707,3.82677050667769,TRUE
7.05138,-0.04,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.348056322764,1.85033147568357,FALSE,-117.248443173189,3.64959674418642,TRUE,-117.248443173189,3.64959674418642,TRUE,-123.062289368034,3.82676942121137,TRUE
7.05306,-0.09,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.346834395205,1.84993246092739,FALSE,-117.24703150069,3.64950553806273,TRUE,-117.24703150069,3.64950553806273,TRUE,-123.062254195148,3.8267679736405,TRUE
7.05432,-0.11,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.345917947535,1.84963320955704,FALSE,-117.245972749414,3.6494371181581,TRUE,-117.245972749414,3.6494371181581,TRUE,-123.062227815492,3.8267668877505,TRUE
7.056,0.03,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.34469601464,1.84923422065928,FALSE,-117.244561085177,3.64934587120261,TRUE,-117.244561085177,3.64934587120261,TRUE,-123.06219264263,3.82676543961473,TRUE
7.05768,-0.17,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.343474078696,1.84883524653835,FALSE,-117.243149425663,3.64925460091436,TRUE,-117.243149425663,3.64925460091436,TRUE,-123.062157469781,3.82676399115614,TRUE
7.05936,-0.15,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.342252139702,1.84843628719463,FALSE,-117.241737770871,3.64916330729313,TRUE,-117.241737770871,3.64916330729313,TRUE,-123.062122296945,3.82676254237476,TRUE
7.06062,-0.06,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.341335683455,1.84813707738466,FALSE,-117.240679032876,3.64909482176482,TRUE,-117.240679032876,3.64909482176482,TRUE,-123.062095917327,3.82676145557688,TRUE
7.06272,-0.39,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.339808252565,1.84763841284057,FALSE,-117.238914475456,3.64898065005094,TRUE,-117.238914475456,3.64898065005094,TRUE,-123.062051951314,3.82675964384359,TRUE
7.06398,-0.25,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.338891791744,1.84733922519792,FALSE,-117.237855744547,3.64891212952242,TRUE,-117.237855744547,3.64891212952242,TRUE,-123.062025571716,3.82675855656151,TRUE
7.06566,-0.37,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.337669841314,1.84694032127253,FALSE,-117.236444107469,3.6488207484007,TRUE,-117.236444107469,3.6488207484007,TRUE,-123.061990398931,3.82675710656961,TRUE
7.06734,0.05,"Tian et al. 2018","U1337",3.83,-123.21,"bf","",-118.336447887834,1.84654143212635,FALSE,-117.235032475114,3.648729343945,TRUE,-117.235032475114,3.648729343945,TRUE,-123.061955226159,3.82675565625492,TRUE
7.0686,0.03,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.335531420723,1.84624227496582,FALSE,-117.23397375395,3.64866077529017,TRUE,-117.23397375395,3.64866077529017,TRUE,-123.061928846589,3.82675456830706,TRUE
7.06986,0.13,"Drury et al. 2017","U1337",3.83,-123.21,"bf","",-118.334614951896,1.845943126119,FALSE,-117.232915035443,3.64859219350978,TRUE,-117.232915035443,3.64859219350978,TRUE,-123.061902467026,3.82675348017763,TRUE
